"","Hepatocytes_1","Hepatocytes_2","Endothelial","Kupffer","Stellate","Cholangiocyte","T_cell"
"CD44",0.108525951050177,0.26051291900995,0.166712304342755,2.36495774329427,0.587323686014637,0.285202406598672,3.35514228970622
"AC119674.1",0.491314352556774,0.396598324688218,3.06750998635969,0.254807524223312,0.700255685251806,0.469131897275706,0.156678532824931
"SLC5A1",0.0607545953843438,0.0482411064261584,0.017479476855172,0.0368892552021099,0.0432156705102814,2.65226794636413,0.0681089180168181
"SLC11A1",0.0174358608722227,0.0470817891212274,0.0586765222869427,1.05738371973556,0.0380980787371619,0.0351064058897373,0.0547645632979673
"LINC00511",0.0457613295715747,0.0594733672699388,0.0448851636787798,0.0170872992418208,0.0869205695956287,0.828908321990536,0.022392445675936
"VWDE",0.00384867376395981,0.00921800016281139,0.00278398241408963,0.00635591328511786,0.0603394720928422,0.00048459492874838,0.0583883300978268
"BMP5",0.0617017000302025,0.0215734038324373,0.0304466474614613,0.0118537722484369,1.90482733635117,0.0401572940604009,0.0234113686399315
"SDK1",0.190810629728548,0.217719152876074,0.64521229536111,0.399191175004628,1.3285977932264,1.95806006161134,0.175476301896086
"CCL3",0.0090327352633256,0.0276168458919358,0.0228125197940618,0.184005076274057,0.0193745597048998,0.00904609640258614,0.220452670104166
"AC018616.1",0.00444468017899014,0.0033043868838246,0.00227688931794724,0.0175053847120938,0.00739108960975007,0.00147944896818238,0
"JAKMIP2",0.0701517510866032,0.0198320132651408,0.0160015594475197,0.112987223444053,0.0384660517222953,0.0287344285926739,0.851867568437502
"KCNH8",0.0328426645698063,0.0244369605388317,0.0274084407677603,0.0117585464140679,0.0486140664846744,0.602845614499411,0.0339065840209245
"SLITRK5",0.00138394428799382,0.00201613284837461,-4.87252717297202e-06,-5.31362541891047e-05,-5.92565098162249e-06,0.0669098306656141,0.020872731518124
"C11orf21",0.000745603953605287,0.000739017243846776,2.70997362331627e-05,0.006728530743205,9.5474095001714e-06,2.73336468332879e-05,0.0731018631365178
"ITGA2",0.0304877592493173,0.0842054946461524,0.106750352086893,0.050920070026003,0.204371539066161,0.75851345476405,0.0855669751026783
"AL162414.1",0.0258410353399354,0.0227734525667977,0.00671580405332406,0.486696226285261,0.00657095006388155,0.0123604177197286,0.0091547164748389
"AC104041.1",0.0385251309666014,0.0360258340361403,0.0245528279294475,0.0300354545606225,0.231186169292679,0.0823552149418188,0.0120744326186499
"FCN1",0.00508821301422112,0.00876478016075011,0.00490705137608014,0.191908935707716,0.017256962572555,-0.000349027458735597,0.0274139942773648
"RMST",0.0274774959852384,0.0101300730130295,0.00281609325086584,0.000933927193296831,0.0107485043989315,0.208745194550907,0.0113265211885899
"C11orf96",0.0763721168346903,0.370927426063348,0.321852973714567,0.301476761788799,0.498663325879079,0.118193131181646,0.2788086159735
"POF1B",0.0229252914998683,0.0193691751008938,0.0190594209908875,0.00177414689716838,0.0302977129859993,0.99511447070516,0.014170077561069
"AC079145.1",0.00802082201253575,0.00696540515135986,0,0,0,0.014396841488982,0
"PLCL1",0.105871461294346,0.0947320583669078,0.220680475173332,1.23818184037076,1.2118701655428,0.390807045873419,1.10950448147199
"ITGAX",0.0122278602706962,0.0668041749186053,0.0335986546907421,0.457501988302593,0.0247890302545131,0.0286049764785308,0.205545645879628
"PTPN13",0.117738441167909,0.0644365382426641,0.0887760911924583,0.0456975446971663,1.25870246479803,2.88718533135955,0.589933185217234
"KIF18B",0.00493118781024843,0.0212789395197157,0.0106388641739571,0.00922956464041822,0.011113992251991,0.00878339514823679,0.019429290256653
"HMGA2",0.00397285390179888,0.0164387351518066,0.0749846439225852,0.0032839804454044,0.00635775369379385,0.0355686894051801,0.0535503837028451
"LPAR1",0.030632903568,0.0369080397847475,0.0275980559675894,0.683482637913048,0.675593279758235,0.048573371433083,0.0617693102629646
"EDNRA",0.03250349590684,0.0374740836816437,0.0222967442438536,0.0179901121970155,0.644075791535117,0.0644945710379891,-4.42151459133763e-05
"AC068587.4",0.369091035879015,0.264406080156567,0.400585745287373,1.17264614927275,0.831589409051253,0.731416379405383,2.4277811951619
"ENOX1",0.10820254366846,0.0654037519307671,0.0228880192906517,0.0317675822617776,0.778916150912295,0.121157004912281,0.0317374717725205
"MYO3A",0.0142394960277085,0.0107263236046992,0.0175017801692153,0.00890766334086688,0.0236567879224058,0.38976498517994,-0.000131156834043143
"AC060809.1",0.371704624456415,0.211412075049857,0.117805918104741,0.0535750814726948,0.35892600715171,0.0802483417885234,0.0217732379204258
"ADAMTS9-AS1",0.0131053795329746,0.0268180151637084,0.0491997344354818,0.0139058664711471,0.264781409268947,0.0409912765344929,-0.000181702999966039
"DEPDC1B",0.0170669107372655,0.0239827476568382,0.0211492824727768,0.0255069695916556,0.0212252684287457,0.317978486922721,0.0524392019304742
